InspectionID,VehicleID,Date,Model,Shift,Station,Result,Defect,ReworkMinutes,UpdatedAt
DEMO-00773-3,DEMO-00773,2026-08-26,Compact A,B,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00540-3,DEMO-00540,2026-08-18,Compact B,C,Final,PASS,None,0,2026-08-18T16:00:00
DEMO-00404-3,DEMO-00404,2026-08-14,Compact B,B,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00043-3,DEMO-00043,2026-08-02,Compact A,A,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00569-3,DEMO-00569,2026-08-19,Compact A,B,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00613-1,DEMO-00613,2026-08-21,Compact A,A,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00060-1,DEMO-00060,2026-08-02,Compact B,C,Body,PASS,None,0,2026-08-02T16:00:00
DEMO-00150-1,DEMO-00150,2026-08-05,Compact B,C,Body,PASS,None,0,2026-08-05T16:00:00
DEMO-00015-2,DEMO-00015,2026-08-01,Compact A,C,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00184-2,DEMO-00184,2026-08-07,Compact B,A,Paint,PASS,None,0,2026-08-07T16:00:00
DEMO-00730-3,DEMO-00730,2026-08-25,Compact B,A,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00386-3,DEMO-00386,2026-08-13,Compact B,B,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00747-3,DEMO-00747,2026-08-25,Compact A,C,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00424-1,DEMO-00424,2026-08-15,Compact B,A,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00056-3,DEMO-00056,2026-08-02,Compact B,B,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00157-3,DEMO-00157,2026-08-06,Compact A,A,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00598-2,DEMO-00598,2026-08-20,Compact B,A,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00771-1,DEMO-00771,2026-08-26,Compact A,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00006-2,DEMO-00006,2026-08-01,Compact B,C,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00818-3,DEMO-00818,2026-08-28,Compact B,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00341-3,DEMO-00341,2026-08-12,Compact A,B,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00613-2,DEMO-00613,2026-08-21,Compact A,A,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00284-3,DEMO-00284,2026-08-10,Compact B,B,Final,PASS,None,0,2026-08-10T16:00:00
DEMO-00100-2,DEMO-00100,2026-08-04,Compact B,A,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00803-3,DEMO-00803,2026-08-27,Compact A,B,Final,FAIL,Function check,12,2026-08-27T16:00:00
DEMO-00832-1,DEMO-00832,2026-08-28,Compact B,A,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00416-2,DEMO-00416,2026-08-14,Compact B,B,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00399-3,DEMO-00399,2026-08-14,Compact A,C,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00400-2,DEMO-00400,2026-08-14,Compact B,A,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00221-2,DEMO-00221,2026-08-08,Compact A,B,Paint,PASS,None,0,2026-08-08T16:00:00
DEMO-00567-2,DEMO-00567,2026-08-19,Compact A,C,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00257-1,DEMO-00257,2026-08-09,Compact A,B,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00376-3,DEMO-00376,2026-08-13,Compact B,A,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00644-1,DEMO-00644,2026-08-22,Compact B,B,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00353-1,DEMO-00353,2026-08-12,Compact A,B,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00202-3,DEMO-00202,2026-08-07,Compact B,A,Final,FAIL,Fit and finish,13,2026-08-07T16:00:00
DEMO-00591-1,DEMO-00591,2026-08-20,Compact A,C,Body,FAIL,Weld appearance,31,2026-08-20T16:00:00
DEMO-00162-2,DEMO-00162,2026-08-06,Compact B,C,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00770-3,DEMO-00770,2026-08-26,Compact B,B,Final,PASS,None,0,2026-08-26T16:00:00
DEMO-00240-3,DEMO-00240,2026-08-08,Compact B,C,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00121-3,DEMO-00121,2026-08-05,Compact A,A,Final,PASS,None,0,2026-08-05T16:00:00
DEMO-00168-1,DEMO-00168,2026-08-06,Compact B,C,Body,FAIL,Panel gap,42,2026-08-06T16:00:00
DEMO-00690-1,DEMO-00690,2026-08-23,Compact B,C,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00813-3,DEMO-00813,2026-08-28,Compact A,C,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00125-2,DEMO-00125,2026-08-05,Compact A,B,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00396-1,DEMO-00396,2026-08-14,Compact B,C,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00104-3,DEMO-00104,2026-08-04,Compact B,B,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00129-1,DEMO-00129,2026-08-05,Compact A,C,Body,PASS,None,0,2026-08-05T16:00:00
DEMO-00181-1,DEMO-00181,2026-08-07,Compact A,A,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00152-2,DEMO-00152,2026-08-06,Compact B,B,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00793-1,DEMO-00793,2026-08-27,Compact A,A,Body,PASS,None,0,2026-08-27T16:00:00
DEMO-00198-1,DEMO-00198,2026-08-07,Compact B,C,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00763-1,DEMO-00763,2026-08-26,Compact A,A,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00254-3,DEMO-00254,2026-08-09,Compact B,B,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00022-3,DEMO-00022,2026-08-01,Compact B,A,Final,PASS,None,0,2026-08-01T16:00:00
DEMO-00314-3,DEMO-00314,2026-08-11,Compact B,B,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00346-2,DEMO-00346,2026-08-12,Compact B,A,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00419-2,DEMO-00419,2026-08-14,Compact A,B,Paint,FAIL,Paint finish,27,2026-08-14T16:00:00
DEMO-00287-1,DEMO-00287,2026-08-10,Compact A,B,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00744-3,DEMO-00744,2026-08-25,Compact B,C,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00078-2,DEMO-00078,2026-08-03,Compact B,C,Paint,PASS,None,0,2026-08-03T16:00:00
DEMO-00483-2,DEMO-00483,2026-08-17,Compact A,C,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00056-2,DEMO-00056,2026-08-02,Compact B,B,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00107-1,DEMO-00107,2026-08-04,Compact A,B,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00595-1,DEMO-00595,2026-08-20,Compact A,A,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00196-1,DEMO-00196,2026-08-07,Compact B,A,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00397-3,DEMO-00397,2026-08-14,Compact A,A,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00194-1,DEMO-00194,2026-08-07,Compact B,B,Body,PASS,None,0,2026-08-07T16:00:00
DEMO-00151-2,DEMO-00151,2026-08-06,Compact A,A,Paint,PASS,None,0,2026-08-06T16:00:00
DEMO-00485-2,DEMO-00485,2026-08-17,Compact A,B,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00245-2,DEMO-00245,2026-08-09,Compact A,B,Paint,PASS,None,0,2026-08-09T16:00:00
DEMO-00461-1,DEMO-00461,2026-08-16,Compact A,B,Body,PASS,None,0,2026-08-16T16:00:00
DEMO-00313-2,DEMO-00313,2026-08-11,Compact A,A,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00570-3,DEMO-00570,2026-08-19,Compact B,C,Final,PASS,None,0,2026-08-19T16:00:00
DEMO-00019-2,DEMO-00019,2026-08-01,Compact A,A,Paint,PASS,None,0,2026-08-01T16:00:00
DEMO-00398-3,DEMO-00398,2026-08-14,Compact B,B,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00575-1,DEMO-00575,2026-08-20,Compact A,B,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00602-2,DEMO-00602,2026-08-21,Compact B,B,Paint,FAIL,Surface inclusion,8,2026-08-21T16:00:00
DEMO-00122-1,DEMO-00122,2026-08-05,Compact B,B,Body,FAIL,Weld appearance,35,2026-08-05T16:00:00
DEMO-00417-3,DEMO-00417,2026-08-14,Compact A,C,Final,FAIL,Fit and finish,50,2026-08-14T16:00:00
DEMO-00493-1,DEMO-00493,2026-08-17,Compact A,A,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00636-1,DEMO-00636,2026-08-22,Compact B,C,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00437-1,DEMO-00437,2026-08-15,Compact A,B,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00550-3,DEMO-00550,2026-08-19,Compact B,A,Final,FAIL,Function check,14,2026-08-19T16:00:00
DEMO-00741-3,DEMO-00741,2026-08-25,Compact A,C,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00325-1,DEMO-00325,2026-08-11,Compact A,A,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00721-2,DEMO-00721,2026-08-25,Compact A,A,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00721-1,DEMO-00721,2026-08-25,Compact A,A,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00413-2,DEMO-00413,2026-08-14,Compact A,B,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00323-2,DEMO-00323,2026-08-11,Compact A,B,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00675-3,DEMO-00675,2026-08-23,Compact A,C,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00736-3,DEMO-00736,2026-08-25,Compact B,A,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00625-3,DEMO-00625,2026-08-21,Compact A,A,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00049-3,DEMO-00049,2026-08-02,Compact A,A,Final,PASS,None,0,2026-08-02T16:00:00
DEMO-00303-1,DEMO-00303,2026-08-11,Compact A,C,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00110-1,DEMO-00110,2026-08-04,Compact B,B,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00295-1,DEMO-00295,2026-08-10,Compact A,A,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00268-3,DEMO-00268,2026-08-09,Compact B,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00716-3,DEMO-00716,2026-08-24,Compact B,B,Final,PASS,None,0,2026-08-24T16:00:00
DEMO-00817-3,DEMO-00817,2026-08-28,Compact A,A,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00326-1,DEMO-00326,2026-08-11,Compact B,B,Body,FAIL,Panel gap,47,2026-08-11T16:00:00
DEMO-00236-3,DEMO-00236,2026-08-08,Compact B,B,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00706-2,DEMO-00706,2026-08-24,Compact B,A,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00783-3,DEMO-00783,2026-08-27,Compact A,C,Final,PASS,None,0,2026-08-27T16:00:00
DEMO-00493-2,DEMO-00493,2026-08-17,Compact A,A,Paint,PASS,None,0,2026-08-17T16:00:00
DEMO-00829-1,DEMO-00829,2026-08-28,Compact A,A,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00260-3,DEMO-00260,2026-08-09,Compact B,B,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00647-3,DEMO-00647,2026-08-22,Compact A,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00711-1,DEMO-00711,2026-08-24,Compact A,C,Body,PASS,None,0,2026-08-24T16:00:00
DEMO-00488-3,DEMO-00488,2026-08-17,Compact B,B,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00418-3,DEMO-00418,2026-08-14,Compact B,A,Final,PASS,None,0,2026-08-14T16:00:00
DEMO-00727-1,DEMO-00727,2026-08-25,Compact A,A,Body,PASS,None,0,2026-08-25T16:00:00
DEMO-00105-2,DEMO-00105,2026-08-04,Compact A,C,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00822-3,DEMO-00822,2026-08-28,Compact B,C,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00324-2,DEMO-00324,2026-08-11,Compact B,C,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00738-3,DEMO-00738,2026-08-25,Compact B,C,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00405-2,DEMO-00405,2026-08-14,Compact A,C,Paint,PASS,None,0,2026-08-14T16:00:00
DEMO-00102-2,DEMO-00102,2026-08-04,Compact B,C,Paint,FAIL,Surface inclusion,33,2026-08-04T16:00:00
DEMO-00349-2,DEMO-00349,2026-08-12,Compact A,A,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00068-1,DEMO-00068,2026-08-03,Compact B,B,Body,PASS,None,0,2026-08-03T16:00:00
DEMO-00342-1,DEMO-00342,2026-08-12,Compact B,C,Body,FAIL,Weld appearance,31,2026-08-12T16:00:00
DEMO-00599-3,DEMO-00599,2026-08-20,Compact A,B,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00578-1,DEMO-00578,2026-08-20,Compact B,B,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00637-2,DEMO-00637,2026-08-22,Compact A,A,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00085-3,DEMO-00085,2026-08-03,Compact A,A,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00265-3,DEMO-00265,2026-08-09,Compact A,A,Final,FAIL,Function check,8,2026-08-09T16:00:00
DEMO-00174-3,DEMO-00174,2026-08-06,Compact B,C,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00522-2,DEMO-00522,2026-08-18,Compact B,C,Paint,FAIL,Paint finish,12,2026-08-18T16:00:00
DEMO-00553-2,DEMO-00553,2026-08-19,Compact A,A,Paint,FAIL,Surface inclusion,24,2026-08-19T16:00:00
DEMO-00529-1,DEMO-00529,2026-08-18,Compact A,A,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00452-2,DEMO-00452,2026-08-16,Compact B,B,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00735-2,DEMO-00735,2026-08-25,Compact A,C,Paint,PASS,None,0,2026-08-25T16:00:00
DEMO-00098-3,DEMO-00098,2026-08-04,Compact B,B,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00662-1,DEMO-00662,2026-08-23,Compact B,B,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00216-1,DEMO-00216,2026-08-08,Compact B,C,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00689-1,DEMO-00689,2026-08-23,Compact A,B,Body,PASS,None,0,2026-08-23T16:00:00
DEMO-00210-3,DEMO-00210,2026-08-07,Compact B,C,Final,PASS,None,0,2026-08-07T16:00:00
DEMO-00312-2,DEMO-00312,2026-08-11,Compact B,C,Paint,PASS,None,0,2026-08-11T16:00:00
DEMO-00544-1,DEMO-00544,2026-08-19,Compact B,A,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00749-3,DEMO-00749,2026-08-25,Compact A,B,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00070-2,DEMO-00070,2026-08-03,Compact B,A,Paint,FAIL,Paint finish,35,2026-08-03T16:00:00
DEMO-00776-2,DEMO-00776,2026-08-26,Compact B,B,Paint,PASS,None,0,2026-08-26T16:00:00
DEMO-00335-1,DEMO-00335,2026-08-12,Compact A,B,Body,PASS,None,0,2026-08-12T16:00:00
DEMO-00353-2,DEMO-00353,2026-08-12,Compact A,B,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00291-2,DEMO-00291,2026-08-10,Compact A,C,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00237-3,DEMO-00237,2026-08-08,Compact A,C,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00241-3,DEMO-00241,2026-08-09,Compact A,A,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00474-3,DEMO-00474,2026-08-16,Compact B,C,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00799-2,DEMO-00799,2026-08-27,Compact A,A,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00484-3,DEMO-00484,2026-08-17,Compact B,A,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00176-1,DEMO-00176,2026-08-06,Compact B,B,Body,PASS,None,0,2026-08-06T16:00:00
DEMO-00176-2,DEMO-00176,2026-08-06,Compact B,B,Paint,FAIL,Paint finish,46,2026-08-06T16:00:00
DEMO-00109-2,DEMO-00109,2026-08-04,Compact A,A,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00815-3,DEMO-00815,2026-08-28,Compact A,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00615-1,DEMO-00615,2026-08-21,Compact A,C,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00140-3,DEMO-00140,2026-08-05,Compact B,B,Final,FAIL,Function check,38,2026-08-05T16:00:00
DEMO-00825-3,DEMO-00825,2026-08-28,Compact A,C,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00170-3,DEMO-00170,2026-08-06,Compact B,B,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00638-2,DEMO-00638,2026-08-22,Compact B,B,Paint,FAIL,Paint finish,15,2026-08-22T16:00:00
DEMO-00443-1,DEMO-00443,2026-08-15,Compact A,B,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00214-1,DEMO-00214,2026-08-08,Compact B,A,Body,PASS,None,0,2026-08-08T16:00:00
DEMO-00110-2,DEMO-00110,2026-08-04,Compact B,B,Paint,PASS,None,0,2026-08-04T16:00:00
DEMO-00124-2,DEMO-00124,2026-08-05,Compact B,A,Paint,PASS,None,0,2026-08-05T16:00:00
DEMO-00170-1,DEMO-00170,2026-08-06,Compact B,B,Body,FAIL,Weld appearance,50,2026-08-06T16:00:00
DEMO-00621-3,DEMO-00621,2026-08-21,Compact A,C,Final,FAIL,Function check,33,2026-08-21T16:00:00
DEMO-00713-2,DEMO-00713,2026-08-24,Compact A,B,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00652-1,DEMO-00652,2026-08-22,Compact B,A,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00812-3,DEMO-00812,2026-08-28,Compact B,B,Final,PASS,None,0,2026-08-28T16:00:00
DEMO-00352-2,DEMO-00352,2026-08-12,Compact B,A,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00517-2,DEMO-00517,2026-08-18,Compact A,A,Paint,PASS,None,0,2026-08-18T16:00:00
DEMO-00230-3,DEMO-00230,2026-08-08,Compact B,B,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00638-3,DEMO-00638,2026-08-22,Compact B,B,Final,PASS,None,0,2026-08-22T16:00:00
DEMO-00306-1,DEMO-00306,2026-08-11,Compact B,C,Body,PASS,None,0,2026-08-11T16:00:00
DEMO-00707-2,DEMO-00707,2026-08-24,Compact A,B,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00507-1,DEMO-00507,2026-08-17,Compact A,C,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00618-3,DEMO-00618,2026-08-21,Compact B,C,Final,PASS,None,0,2026-08-21T16:00:00
DEMO-00046-3,DEMO-00046,2026-08-02,Compact B,A,Final,FAIL,Function check,42,2026-08-02T16:00:00
DEMO-00434-2,DEMO-00434,2026-08-15,Compact B,B,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00520-2,DEMO-00520,2026-08-18,Compact B,A,Paint,PASS,None,0,2026-08-18T16:00:00
DEMO-00292-1,DEMO-00292,2026-08-10,Compact B,A,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00676-3,DEMO-00676,2026-08-23,Compact B,A,Final,PASS,None,0,2026-08-23T16:00:00
DEMO-00743-1,DEMO-00743,2026-08-25,Compact A,B,Body,FAIL,Weld appearance,43,2026-08-25T16:00:00
DEMO-00579-1,DEMO-00579,2026-08-20,Compact A,C,Body,PASS,None,0,2026-08-20T16:00:00
DEMO-00361-3,DEMO-00361,2026-08-13,Compact A,A,Final,PASS,None,0,2026-08-13T16:00:00
DEMO-00116-2,DEMO-00116,2026-08-04,Compact B,B,Paint,FAIL,Surface inclusion,27,2026-08-04T16:00:00
DEMO-00114-1,DEMO-00114,2026-08-04,Compact B,C,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00180-3,DEMO-00180,2026-08-06,Compact B,C,Final,FAIL,Function check,37,2026-08-06T16:00:00
DEMO-00428-1,DEMO-00428,2026-08-15,Compact B,B,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00469-1,DEMO-00469,2026-08-16,Compact A,A,Body,FAIL,Weld appearance,8,2026-08-16T16:00:00
DEMO-00568-2,DEMO-00568,2026-08-19,Compact B,A,Paint,PASS,None,0,2026-08-19T16:00:00
DEMO-00581-3,DEMO-00581,2026-08-20,Compact A,B,Final,PASS,None,0,2026-08-20T16:00:00
DEMO-00271-1,DEMO-00271,2026-08-10,Compact A,A,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00259-1,DEMO-00259,2026-08-09,Compact A,A,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00479-2,DEMO-00479,2026-08-16,Compact A,B,Paint,PASS,None,0,2026-08-16T16:00:00
DEMO-00049-2,DEMO-00049,2026-08-02,Compact A,A,Paint,PASS,None,0,2026-08-02T16:00:00
DEMO-00820-1,DEMO-00820,2026-08-28,Compact B,A,Body,PASS,None,0,2026-08-28T16:00:00
DEMO-00698-2,DEMO-00698,2026-08-24,Compact B,B,Paint,PASS,None,0,2026-08-24T16:00:00
DEMO-00097-2,DEMO-00097,2026-08-04,Compact A,A,Paint,FAIL,Paint finish,20,2026-08-04T16:00:00
DEMO-00743-3,DEMO-00743,2026-08-25,Compact A,B,Final,FAIL,Function check,24,2026-08-25T16:00:00
DEMO-00158-3,DEMO-00158,2026-08-06,Compact B,B,Final,PASS,None,0,2026-08-06T16:00:00
DEMO-00016-2,DEMO-00016,2026-08-01,Compact B,A,Paint,FAIL,Paint finish,44,2026-08-01T16:00:00
DEMO-00449-1,DEMO-00449,2026-08-15,Compact A,B,Body,PASS,None,0,2026-08-15T16:00:00
DEMO-00305-3,DEMO-00305,2026-08-11,Compact A,B,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00357-3,DEMO-00357,2026-08-12,Compact A,C,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00549-1,DEMO-00549,2026-08-19,Compact A,C,Body,PASS,None,0,2026-08-19T16:00:00
DEMO-00441-3,DEMO-00441,2026-08-15,Compact A,C,Final,PASS,None,0,2026-08-15T16:00:00
DEMO-00584-2,DEMO-00584,2026-08-20,Compact B,B,Paint,PASS,None,0,2026-08-20T16:00:00
DEMO-00267-3,DEMO-00267,2026-08-09,Compact A,C,Final,PASS,None,0,2026-08-09T16:00:00
DEMO-00781-2,DEMO-00781,2026-08-27,Compact A,A,Paint,PASS,None,0,2026-08-27T16:00:00
DEMO-00762-1,DEMO-00762,2026-08-26,Compact B,C,Body,PASS,None,0,2026-08-26T16:00:00
DEMO-00290-1,DEMO-00290,2026-08-10,Compact B,B,Body,PASS,None,0,2026-08-10T16:00:00
DEMO-00820-2,DEMO-00820,2026-08-28,Compact B,A,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00062-3,DEMO-00062,2026-08-03,Compact B,B,Final,PASS,None,0,2026-08-03T16:00:00
DEMO-00430-2,DEMO-00430,2026-08-15,Compact B,A,Paint,PASS,None,0,2026-08-15T16:00:00
DEMO-00745-3,DEMO-00745,2026-08-25,Compact A,A,Final,PASS,None,0,2026-08-25T16:00:00
DEMO-00369-2,DEMO-00369,2026-08-13,Compact A,C,Paint,PASS,None,0,2026-08-13T16:00:00
DEMO-00118-3,DEMO-00118,2026-08-04,Compact B,A,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00109-3,DEMO-00109,2026-08-04,Compact A,A,Final,PASS,None,0,2026-08-04T16:00:00
DEMO-00684-3,DEMO-00684,2026-08-23,Compact B,C,Final,FAIL,Fit and finish,18,2026-08-23T16:00:00
DEMO-00651-2,DEMO-00651,2026-08-22,Compact A,C,Paint,FAIL,Paint finish,36,2026-08-22T16:00:00
DEMO-00359-2,DEMO-00359,2026-08-12,Compact A,B,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00232-3,DEMO-00232,2026-08-08,Compact B,A,Final,PASS,None,0,2026-08-08T16:00:00
DEMO-00171-2,DEMO-00171,2026-08-06,Compact A,C,Paint,FAIL,Paint finish,40,2026-08-06T16:00:00
DEMO-00334-2,DEMO-00334,2026-08-12,Compact B,A,Paint,PASS,None,0,2026-08-12T16:00:00
DEMO-00271-2,DEMO-00271,2026-08-10,Compact A,A,Paint,PASS,None,0,2026-08-10T16:00:00
DEMO-00030-2,DEMO-00030,2026-08-01,Compact B,C,Paint,PASS,None,0,2026-08-01T08:00:00
DEMO-00604-2,DEMO-00604,2026-08-21,Compact B,A,Paint,PASS,None,0,2026-08-21T16:00:00
DEMO-00409-1,DEMO-00409,2026-08-14,Compact A,A,Body,PASS,None,0,2026-08-14T16:00:00
DEMO-00358-3,DEMO-00358,2026-08-12,Compact B,A,Final,PASS,None,0,2026-08-12T16:00:00
DEMO-00539-1,DEMO-00539,2026-08-18,Compact A,B,Body,PASS,None,0,2026-08-18T16:00:00
DEMO-00490-3,DEMO-00490,2026-08-17,Compact B,A,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00644-2,DEMO-00644,2026-08-22,Compact B,B,Paint,PASS,None,0,2026-08-22T16:00:00
DEMO-00313-3,DEMO-00313,2026-08-11,Compact A,A,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00316-3,DEMO-00316,2026-08-11,Compact B,A,Final,PASS,None,0,2026-08-11T16:00:00
DEMO-00633-1,DEMO-00633,2026-08-22,Compact A,C,Body,PASS,None,0,2026-08-22T16:00:00
DEMO-00617-1,DEMO-00617,2026-08-21,Compact A,B,Body,PASS,None,0,2026-08-21T16:00:00
DEMO-00258-3,DEMO-00258,2026-08-09,Compact B,C,Final,FAIL,Fit and finish,44,2026-08-09T16:00:00
DEMO-00483-1,DEMO-00483,2026-08-17,Compact A,C,Body,PASS,None,0,2026-08-17T16:00:00
DEMO-00249-1,DEMO-00249,2026-08-09,Compact A,C,Body,PASS,None,0,2026-08-09T16:00:00
DEMO-00507-3,DEMO-00507,2026-08-17,Compact A,C,Final,PASS,None,0,2026-08-17T16:00:00
DEMO-00833-2,DEMO-00833,2026-08-28,Compact A,B,Paint,PASS,None,0,2026-08-28T16:00:00
DEMO-00098-1,DEMO-00098,2026-08-04,Compact B,B,Body,PASS,None,0,2026-08-04T16:00:00
DEMO-00459-3,DEMO-00459,2026-08-16,Compact A,C,Final,PASS,None,0,2026-08-16T16:00:00
DEMO-00258-2,DEMO-00258,2026-08-09,Compact B,C,Paint,PASS,None,0,2026-08-09T16:00:00
